run_idx,block,policy,load_profile,load_intensity,load_injector,load_worker_processes,burst_cycle_frame,tier,latency_ms,pressure,cpu_pct,mem_pct,cpu_temp,gpu_util_pct,gpu_mem_frac,gpu_temp,gpu_clock_mhz,accelerator_source,policy_ms,inference_ms,preprocess_ms,postprocess_ms,end_to_end_ms,backend,execution_providers,coreml_provider_options,simulated,n_detections,vru_detected,frame,tdp_energy_estimate_j,tdp_watts,tdp_label,energy_profile_estimate_low_j,energy_profile_estimate_j,energy_profile_estimate_high_j,energy_profile_power_w,energy_profile_name,energy_profile_source,energy_profile_is_measured
10,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.124,0.6593,73.2,44.1,,,,,,none,0.135,77.108,2.408,1.592,81.446,onnx,CPUExecutionProvider,{},False,1,False,007416.png,,,,2.28048,2.28048,2.28048,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
11,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,72.561,0.6308,69.4,44.1,,,,,,none,0.171,65.801,3.475,3.266,72.932,onnx,CPUExecutionProvider,{},False,20,True,007420.png,,,,2.042096,2.042096,2.042096,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
12,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,87.855,0.6885,77.1,44.1,,,,,,none,0.203,81.837,3.622,2.374,88.288,onnx,CPUExecutionProvider,{},False,7,False,007182.png,,,,2.472061,2.472061,2.472061,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
13,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,83.799,0.7665,87.5,44.1,,,,,,none,0.152,79.458,2.579,1.744,84.144,onnx,CPUExecutionProvider,{},False,1,False,007443.png,,,,2.356024,2.356024,2.356024,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
14,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,83.201,0.7822,89.6,44.1,,,,,,none,0.197,77.884,3.645,1.654,83.589,onnx,CPUExecutionProvider,{},False,1,True,006164.png,,,,2.340478,2.340478,2.340478,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
15,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,70.352,0.6727,75.0,44.1,,,,,,none,0.209,65.382,3.753,1.196,70.707,onnx,CPUExecutionProvider,{},False,7,False,007087.png,,,,1.979807,1.979807,1.979807,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
16,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,82.537,0.6262,68.8,44.1,,,,,,none,0.186,77.551,3.687,1.281,82.879,onnx,CPUExecutionProvider,{},False,3,False,006681.png,,,,2.320601,2.320601,2.320601,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
17,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,73.305,0.7155,80.7,44.1,,,,,,none,0.133,68.485,2.824,1.977,73.625,onnx,CPUExecutionProvider,{},False,4,False,006319.png,,,,2.061511,2.061511,2.061511,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
18,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,79.759,0.7155,80.7,44.1,,,,,,none,0.152,75.481,2.454,1.809,80.12,onnx,CPUExecutionProvider,{},False,7,False,007392.png,,,,2.24336,2.24336,2.24336,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
19,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,77.781,0.7103,80.0,44.1,,,,,,none,0.179,73.394,3.482,0.886,78.106,onnx,CPUExecutionProvider,{},False,0,False,006148.png,,,,2.186971,2.186971,2.186971,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
20,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.286,0.6922,77.6,44.1,,,,,,none,0.185,75.839,3.698,1.73,81.663,onnx,CPUExecutionProvider,{},False,1,False,006447.png,,,,2.286556,2.286556,2.286556,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
21,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,80.279,0.6412,70.8,44.1,,,,,,none,0.167,75.159,3.404,1.701,80.633,onnx,CPUExecutionProvider,{},False,5,True,006857.png,,,,2.257718,2.257718,2.257718,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
22,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.657,0.526,55.4,44.2,,,,,,none,0.181,75.495,3.612,2.531,82.058,onnx,CPUExecutionProvider,{},False,8,False,006127.png,,,,2.297638,2.297638,2.297638,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
23,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,82.915,0.673,75.0,44.2,,,,,,none,0.182,77.99,3.827,1.079,83.246,onnx,CPUExecutionProvider,{},False,3,False,006831.png,,,,2.330902,2.330902,2.330902,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
24,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,75.022,0.646,71.4,44.2,,,,,,none,0.196,71.23,2.806,0.968,75.385,onnx,CPUExecutionProvider,{},False,2,False,006461.png,,,,2.110783,2.110783,2.110783,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
25,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,82.165,0.6573,72.9,44.2,,,,,,none,0.165,76.654,3.801,1.692,82.52,onnx,CPUExecutionProvider,{},False,4,False,007415.png,,,,2.310566,2.310566,2.310566,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
26,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.129,0.6595,73.2,44.2,,,,,,none,0.191,75.422,3.689,2.0,81.52,onnx,CPUExecutionProvider,{},False,5,False,006154.png,,,,2.282552,2.282552,2.282552,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
27,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.144,0.6262,68.8,44.1,,,,,,none,0.175,75.695,3.703,1.727,81.498,onnx,CPUExecutionProvider,{},False,6,False,007336.png,,,,2.281936,2.281936,2.281936,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
28,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,77.89,0.669,74.5,44.1,,,,,,none,0.175,73.014,3.333,1.525,78.24,onnx,CPUExecutionProvider,{},False,2,False,006621.png,,,,2.190731,2.190731,2.190731,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
29,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,78.09,0.6458,71.4,44.1,,,,,,none,0.184,72.361,3.69,2.015,78.483,onnx,CPUExecutionProvider,{},False,9,True,006478.png,,,,2.197521,2.197521,2.197521,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
30,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,75.793,0.6922,77.6,44.1,,,,,,none,0.185,71.128,3.655,0.992,76.116,onnx,CPUExecutionProvider,{},False,2,False,006352.png,,,,2.131254,2.131254,2.131254,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
31,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,76.793,0.6893,77.2,44.1,,,,,,none,0.159,71.568,3.517,1.69,77.132,onnx,CPUExecutionProvider,{},False,3,False,007230.png,,,,2.159693,2.159693,2.159693,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
32,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,67.136,0.6893,77.2,44.1,,,,,,none,0.145,63.71,2.406,1.006,67.428,onnx,CPUExecutionProvider,{},False,0,False,007113.png,,,,1.887978,1.887978,1.887978,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
33,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.049,0.6105,66.7,44.1,,,,,,none,0.125,75.945,2.887,2.2,81.392,onnx,CPUExecutionProvider,{},False,8,False,007162.png,,,,2.278973,2.278973,2.278973,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
34,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,80.091,0.5122,53.6,44.1,,,,,,none,0.16,75.332,2.979,1.764,80.448,onnx,CPUExecutionProvider,{},False,3,True,007130.png,,,,2.252544,2.252544,2.252544,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
35,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,76.112,0.4853,50.0,44.1,,,,,,none,0.171,71.007,3.26,1.827,76.472,onnx,CPUExecutionProvider,{},False,2,False,006651.png,,,,2.141213,2.141213,2.141213,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
36,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,81.777,0.6595,73.2,44.2,,,,,,none,0.178,76.395,3.784,1.58,82.141,onnx,CPUExecutionProvider,{},False,1,False,006282.png,,,,2.299945,2.299945,2.299945,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
37,0,adaptive,light,0.25,process_steady_v3,7,,SMALL,80.957,0.6415,70.8,44.2,,,,,,none,0.136,75.268,3.582,2.091,81.294,onnx,CPUExecutionProvider,{},False,12,False,006034.png,,,,2.276221,2.276221,2.276221,28.0,hp-spectre-x360-i7-1165g7-tdp-up-28w-constant-ceiling,"Intel Core i7-1165G7 specifications, configurable TDP-up 28 W (https://www.intel.com/content/www/us/en/products/sku/208662/intel-core-i71165g7-processor-12m-cache-up-to-4-70-ghz/specifications.html); HP Spectre x360 13-aw2xxx, Windows power scheme 'Simulations', observed 2026-07-12. This is a constant TDP ceiling proxy: estimated energy = 28 W x end-to-end latency. It is not a physical power or battery measurement.",False
