image,tier,backend,simulated,tp,fp,fn,vru_in_gt,vru_in_pred,n_preds,n_gt
006217.png,NANO,onnx,False,0,0,0,False,False,0,1
006218.png,NANO,onnx,False,0,0,0,False,False,0,2
006219.png,NANO,onnx,False,0,0,0,False,False,0,3
006220.png,NANO,onnx,False,0,0,0,False,False,3,3
006221.png,NANO,onnx,False,0,0,4,True,False,1,7
006222.png,NANO,onnx,False,0,0,1,True,False,0,1
006223.png,NANO,onnx,False,0,0,0,False,False,1,1
006224.png,NANO,onnx,False,0,0,1,True,False,8,14
006225.png,NANO,onnx,False,0,0,0,False,False,1,6
006226.png,NANO,onnx,False,0,0,1,True,False,1,3
006227.png,NANO,onnx,False,0,0,0,False,False,2,2
006228.png,NANO,onnx,False,0,0,1,True,False,0,1
006229.png,NANO,onnx,False,0,0,4,True,False,0,5
006230.png,NANO,onnx,False,0,0,0,False,False,0,2
006231.png,NANO,onnx,False,0,0,1,True,False,4,6
006232.png,NANO,onnx,False,0,0,1,True,False,1,7
006233.png,NANO,onnx,False,0,0,0,False,False,0,5
006234.png,NANO,onnx,False,0,0,1,True,False,1,2
006235.png,NANO,onnx,False,0,0,0,False,False,1,3
006236.png,NANO,onnx,False,0,0,1,True,False,12,14
006237.png,NANO,onnx,False,0,0,0,False,False,1,5
006238.png,NANO,onnx,False,0,0,0,False,False,3,10
006239.png,NANO,onnx,False,0,0,0,False,False,2,1
006240.png,NANO,onnx,False,1,0,0,True,True,1,1
006241.png,NANO,onnx,False,0,0,0,False,False,1,4
006242.png,NANO,onnx,False,0,0,1,True,False,1,6
006243.png,NANO,onnx,False,0,0,0,False,False,0,3
006244.png,NANO,onnx,False,0,0,0,False,False,0,1
006245.png,NANO,onnx,False,0,0,0,False,False,5,7
006246.png,NANO,onnx,False,0,0,0,False,False,4,5
006247.png,NANO,onnx,False,0,0,1,True,False,0,3
006248.png,NANO,onnx,False,0,0,0,False,False,1,4
006249.png,NANO,onnx,False,0,0,0,False,False,0,6
006250.png,NANO,onnx,False,0,0,0,False,False,0,4
006251.png,NANO,onnx,False,0,0,0,False,False,4,14
006252.png,NANO,onnx,False,0,0,0,False,False,0,1
006253.png,NANO,onnx,False,0,0,0,False,False,4,6
006254.png,NANO,onnx,False,0,0,0,False,False,0,6
006255.png,NANO,onnx,False,0,0,0,False,False,0,3
006256.png,NANO,onnx,False,0,0,4,True,False,4,12
006257.png,NANO,onnx,False,0,0,1,True,False,3,5
006258.png,NANO,onnx,False,1,0,0,True,True,1,1
006259.png,NANO,onnx,False,0,0,0,False,False,0,2
006260.png,NANO,onnx,False,0,0,0,False,False,1,14
006261.png,NANO,onnx,False,0,0,1,True,False,4,7
006262.png,NANO,onnx,False,0,0,2,True,False,1,9
006263.png,NANO,onnx,False,0,0,0,False,False,3,6
006264.png,NANO,onnx,False,0,0,0,False,False,0,4
006265.png,NANO,onnx,False,0,0,1,True,False,0,3
006266.png,NANO,onnx,False,0,0,0,False,False,5,6
006267.png,NANO,onnx,False,0,0,0,False,False,0,3
006268.png,NANO,onnx,False,5,2,2,True,True,7,7
006269.png,NANO,onnx,False,0,0,0,False,False,3,4
006270.png,NANO,onnx,False,0,0,0,False,False,0,2
006271.png,NANO,onnx,False,0,0,0,False,False,0,6
006272.png,NANO,onnx,False,0,0,0,False,False,1,10
006273.png,NANO,onnx,False,0,0,1,True,False,2,7
006274.png,NANO,onnx,False,0,0,1,True,False,0,3
006275.png,NANO,onnx,False,0,0,0,False,False,4,4
006276.png,NANO,onnx,False,0,0,7,True,False,2,9
006277.png,NANO,onnx,False,0,0,1,True,False,0,1
006278.png,NANO,onnx,False,0,0,0,False,False,6,6
006279.png,NANO,onnx,False,0,0,0,False,False,0,2
006280.png,NANO,onnx,False,0,0,1,True,False,0,3
006281.png,NANO,onnx,False,0,0,0,False,False,11,15
006282.png,NANO,onnx,False,0,0,0,False,False,0,3
006283.png,NANO,onnx,False,0,0,0,False,False,0,2
006284.png,NANO,onnx,False,2,1,6,True,True,5,8
006285.png,NANO,onnx,False,0,0,0,False,False,3,10
006286.png,NANO,onnx,False,0,0,0,False,False,0,4
006287.png,NANO,onnx,False,0,1,0,False,True,1,2
006288.png,NANO,onnx,False,0,0,0,False,False,0,2
006289.png,NANO,onnx,False,0,0,0,False,False,0,1
006290.png,NANO,onnx,False,0,0,0,False,False,0,6
006291.png,NANO,onnx,False,0,0,0,False,False,6,16
006292.png,NANO,onnx,False,1,0,0,True,True,1,1
006293.png,NANO,onnx,False,0,0,2,True,False,1,6
006294.png,NANO,onnx,False,1,0,0,True,True,1,1
006295.png,NANO,onnx,False,0,0,0,False,False,3,13
006296.png,NANO,onnx,False,0,1,0,False,True,2,6
006297.png,NANO,onnx,False,0,0,0,False,False,0,4
006298.png,NANO,onnx,False,0,0,1,True,False,3,7
006299.png,NANO,onnx,False,1,0,0,True,True,1,1
006300.png,NANO,onnx,False,0,0,0,False,False,5,12
006301.png,NANO,onnx,False,0,0,1,True,False,4,9
006302.png,NANO,onnx,False,0,0,0,False,False,3,3
006303.png,NANO,onnx,False,0,0,2,True,False,2,8
006304.png,NANO,onnx,False,0,0,0,False,False,1,2
006305.png,NANO,onnx,False,0,0,0,False,False,3,4
006306.png,NANO,onnx,False,0,0,0,False,False,5,11
006307.png,NANO,onnx,False,0,0,0,False,False,2,8
006308.png,NANO,onnx,False,1,0,0,True,True,1,1
006309.png,NANO,onnx,False,0,0,0,False,False,0,1
006310.png,NANO,onnx,False,0,0,0,False,False,2,7
006311.png,NANO,onnx,False,0,0,0,False,False,1,1
006312.png,NANO,onnx,False,0,0,0,False,False,2,9
006313.png,NANO,onnx,False,0,0,1,True,False,0,6
006314.png,NANO,onnx,False,0,0,0,False,False,4,10
006315.png,NANO,onnx,False,0,0,0,False,False,1,3
006316.png,NANO,onnx,False,0,0,0,False,False,0,1
006317.png,NANO,onnx,False,0,0,0,False,False,0,3
006318.png,NANO,onnx,False,0,0,0,False,False,0,2
006319.png,NANO,onnx,False,0,0,0,False,False,2,4
006320.png,NANO,onnx,False,0,1,0,False,True,3,8
006321.png,NANO,onnx,False,0,0,0,False,False,0,1
006322.png,NANO,onnx,False,0,0,0,False,False,0,8
006323.png,NANO,onnx,False,0,0,0,False,False,0,2
006324.png,NANO,onnx,False,0,0,0,False,False,5,5
006325.png,NANO,onnx,False,0,0,0,False,False,1,2
006326.png,NANO,onnx,False,0,0,0,False,False,2,5
006327.png,NANO,onnx,False,0,0,0,False,False,2,1
006328.png,NANO,onnx,False,0,0,1,True,False,0,8
006329.png,NANO,onnx,False,0,0,0,False,False,6,5
006330.png,NANO,onnx,False,0,0,0,False,False,2,7
006331.png,NANO,onnx,False,0,0,0,False,False,0,2
006332.png,NANO,onnx,False,0,0,0,False,False,0,4
006333.png,NANO,onnx,False,0,0,2,True,False,3,5
006334.png,NANO,onnx,False,0,0,2,True,False,3,8
006335.png,NANO,onnx,False,0,0,0,False,False,0,6
006336.png,NANO,onnx,False,0,0,0,False,False,0,7
006337.png,NANO,onnx,False,1,0,0,True,True,1,1
006338.png,NANO,onnx,False,0,0,0,False,False,5,8
006339.png,NANO,onnx,False,0,0,1,True,False,1,2
006340.png,NANO,onnx,False,0,0,0,False,False,0,2
006341.png,NANO,onnx,False,3,1,2,True,True,6,5
006342.png,NANO,onnx,False,0,0,0,False,False,5,11
006343.png,NANO,onnx,False,0,0,0,False,False,0,2
006344.png,NANO,onnx,False,0,0,0,False,False,3,11
006345.png,NANO,onnx,False,0,0,0,False,False,4,13
006346.png,NANO,onnx,False,0,0,0,False,False,0,3
006347.png,NANO,onnx,False,0,0,0,False,False,2,1
006348.png,NANO,onnx,False,0,0,0,False,False,1,2
006349.png,NANO,onnx,False,0,0,0,False,False,1,2
006350.png,NANO,onnx,False,0,0,0,False,False,3,4
006351.png,NANO,onnx,False,0,0,0,False,False,0,2
006352.png,NANO,onnx,False,0,0,1,True,False,2,2
006353.png,NANO,onnx,False,0,0,0,False,False,2,2
006354.png,NANO,onnx,False,1,0,0,True,True,1,1
006355.png,NANO,onnx,False,0,0,0,False,False,1,3
006356.png,NANO,onnx,False,0,0,0,False,False,4,8
006357.png,NANO,onnx,False,0,0,0,False,False,1,2
006358.png,NANO,onnx,False,0,0,1,True,False,0,4
006359.png,NANO,onnx,False,0,0,0,False,False,0,1
006360.png,NANO,onnx,False,0,0,0,False,False,3,3
006361.png,NANO,onnx,False,0,0,1,True,False,4,11
006362.png,NANO,onnx,False,0,0,3,True,False,4,8
006363.png,NANO,onnx,False,0,0,0,False,False,1,5
006364.png,NANO,onnx,False,0,0,1,True,False,0,2
006365.png,NANO,onnx,False,0,0,0,False,False,2,15
006366.png,NANO,onnx,False,0,0,0,False,False,1,9
006367.png,NANO,onnx,False,0,0,0,False,False,0,6
006368.png,NANO,onnx,False,0,0,0,False,False,2,9
006369.png,NANO,onnx,False,0,0,1,True,False,1,5
006370.png,NANO,onnx,False,0,0,0,False,False,2,6
006371.png,NANO,onnx,False,0,0,1,True,False,4,8
006372.png,NANO,onnx,False,0,0,0,False,False,3,7
006373.png,NANO,onnx,False,0,0,0,False,False,1,3
006374.png,NANO,onnx,False,0,0,0,False,False,4,2
006375.png,NANO,onnx,False,0,0,0,False,False,0,1
006376.png,NANO,onnx,False,0,0,0,False,False,6,16
006377.png,NANO,onnx,False,0,0,0,False,False,0,2
006378.png,NANO,onnx,False,0,0,3,True,False,2,5
006379.png,NANO,onnx,False,0,0,0,False,False,4,13
006380.png,NANO,onnx,False,0,0,1,True,False,1,3
006381.png,NANO,onnx,False,0,0,1,True,False,2,6
006382.png,NANO,onnx,False,0,0,2,True,False,2,4
006383.png,NANO,onnx,False,0,0,0,False,False,0,1
006384.png,NANO,onnx,False,0,0,0,False,False,0,1
006385.png,NANO,onnx,False,0,0,0,False,False,0,4
006386.png,NANO,onnx,False,0,0,0,False,False,0,5
006387.png,NANO,onnx,False,0,0,0,False,False,0,2
006388.png,NANO,onnx,False,0,0,0,False,False,5,4
006389.png,NANO,onnx,False,0,2,0,False,True,3,14
006390.png,NANO,onnx,False,0,0,1,True,False,9,15
006391.png,NANO,onnx,False,0,0,0,False,False,3,6
006392.png,NANO,onnx,False,0,0,0,False,False,0,1
006393.png,NANO,onnx,False,0,0,0,False,False,1,1
006394.png,NANO,onnx,False,0,0,0,False,False,5,8
006395.png,NANO,onnx,False,4,4,5,True,True,8,9
006396.png,NANO,onnx,False,0,0,11,True,False,1,14
006397.png,NANO,onnx,False,0,0,0,False,False,1,2
006398.png,NANO,onnx,False,0,0,0,False,False,1,4
006399.png,NANO,onnx,False,0,0,0,False,False,5,14
006400.png,NANO,onnx,False,3,1,3,True,True,5,6
006401.png,NANO,onnx,False,0,0,0,False,False,2,14
006402.png,NANO,onnx,False,0,0,0,False,False,1,5
006403.png,NANO,onnx,False,0,0,0,False,False,4,6
006404.png,NANO,onnx,False,0,0,0,False,False,8,10
006405.png,NANO,onnx,False,0,0,0,False,False,0,3
006406.png,NANO,onnx,False,0,0,1,True,False,2,2
006407.png,NANO,onnx,False,0,0,3,True,False,0,6
006408.png,NANO,onnx,False,0,0,0,False,False,0,7
006409.png,NANO,onnx,False,0,0,0,False,False,2,3
006410.png,NANO,onnx,False,0,0,0,False,False,3,7
006411.png,NANO,onnx,False,1,0,0,True,True,1,1
006412.png,NANO,onnx,False,1,0,3,True,True,2,4
006413.png,NANO,onnx,False,0,0,0,False,False,0,4
006414.png,NANO,onnx,False,0,0,1,True,False,0,2
006415.png,NANO,onnx,False,0,0,2,True,False,0,4
006416.png,NANO,onnx,False,0,0,0,False,False,4,11
006417.png,NANO,onnx,False,0,0,0,False,False,0,7
006418.png,NANO,onnx,False,0,0,0,False,False,3,6
006419.png,NANO,onnx,False,0,0,0,False,False,1,3
006420.png,NANO,onnx,False,0,0,0,False,False,4,6
006421.png,NANO,onnx,False,0,0,0,False,False,3,5
006422.png,NANO,onnx,False,2,0,13,True,True,2,20
006423.png,NANO,onnx,False,0,0,0,False,False,4,9
006424.png,NANO,onnx,False,3,0,6,True,True,4,12
006425.png,NANO,onnx,False,0,0,0,False,False,1,4
006426.png,NANO,onnx,False,0,0,0,False,False,10,12
006427.png,NANO,onnx,False,3,0,6,True,True,3,10
006428.png,NANO,onnx,False,0,0,0,False,False,1,6
006429.png,NANO,onnx,False,0,0,0,False,False,5,10
006430.png,NANO,onnx,False,0,0,0,False,False,2,5
006431.png,NANO,onnx,False,1,1,5,True,True,5,16
006432.png,NANO,onnx,False,0,0,0,False,False,4,7
006433.png,NANO,onnx,False,0,0,3,True,False,1,5
006434.png,NANO,onnx,False,1,0,0,True,True,2,1
006435.png,NANO,onnx,False,0,0,0,False,False,0,2
006436.png,NANO,onnx,False,0,0,0,False,False,1,3
006437.png,NANO,onnx,False,0,0,0,False,False,0,4
006438.png,NANO,onnx,False,0,0,0,False,False,3,7
006439.png,NANO,onnx,False,0,3,0,False,True,3,4
006440.png,NANO,onnx,False,0,0,1,True,False,1,3
006441.png,NANO,onnx,False,1,0,1,True,True,4,4
006442.png,NANO,onnx,False,0,0,0,False,False,0,4
006443.png,NANO,onnx,False,0,0,0,False,False,0,4
006444.png,NANO,onnx,False,4,1,5,True,True,5,11
006445.png,NANO,onnx,False,0,0,0,False,False,2,7
006446.png,NANO,onnx,False,0,1,1,True,True,1,2
006447.png,NANO,onnx,False,0,0,0,False,False,0,6
006448.png,NANO,onnx,False,0,0,0,False,False,1,5
006449.png,NANO,onnx,False,0,0,2,True,False,1,9
006450.png,NANO,onnx,False,0,0,0,False,False,1,6
006451.png,NANO,onnx,False,1,0,0,True,True,1,1
006452.png,NANO,onnx,False,0,0,0,False,False,0,4
006453.png,NANO,onnx,False,0,0,3,True,False,0,3
006454.png,NANO,onnx,False,0,0,0,False,False,3,4
006455.png,NANO,onnx,False,0,0,0,False,False,1,1
006456.png,NANO,onnx,False,0,0,0,False,False,0,1
006457.png,NANO,onnx,False,0,0,0,False,False,1,6
006458.png,NANO,onnx,False,0,0,1,True,False,0,1
006459.png,NANO,onnx,False,0,0,0,False,False,1,3
