image,policy,policy_label,load_profile,tier,latency_ms,pressure,load_injector,load_worker_processes,backend,execution_providers,coreml_provider_options,vru_tp,vru_fp,vru_fn,obstacle_tp,obstacle_fp,obstacle_fn,frame_sha256
007010.png,threshold,Threshold,moderate,SMALL,27.066,0.6309,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,15,1,ede0e82de28f6b7e4d19e7ea3ef84f5a3660e02bf8d07258e63b89981f31f1fd
007473.png,threshold,Threshold,moderate,SMALL,26.594,0.6309,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,2,17,0,cf14ac5af773834679597ecddd46f66a7b395f08669b9465623dfe65a2f021ff
007155.png,threshold,Threshold,moderate,SMALL,26.636,0.6015,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,0,b575654b230edd2789bf9556a3b7a87afee4357b365f5577fdfceb96bc75e71b
006126.png,threshold,Threshold,moderate,SMALL,26.504,0.6015,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,20,2,0d784c17ed432a4d6fcc4d83dc0a9fbbdb2e31a2f72ae7505b976c83f0dbabed
007144.png,threshold,Threshold,moderate,SMALL,26.693,0.6015,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,14,1,17d08504325440a53ab4127b651abc8d60ab0c847e4181e0bf7f121e1520deef
007397.png,threshold,Threshold,moderate,SMALL,26.596,0.6008,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,3,9bb58e9f22e2df5782dcdcbd0b82a9912439bea5528dd1c51c27abf16be8f04a
006412.png,threshold,Threshold,moderate,SMALL,26.467,0.6008,process_isolated,2,onnx,['CPUExecutionProvider'],{},3,18,1,0,0,0,8ff620a81d27ce23f4ba51338f56a3d3a57c92887beceb8ed0e334e8f120c3f4
007058.png,threshold,Threshold,moderate,SMALL,25.463,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,1,0,1,7,0,cefdf4302734a0f70b2b5962605882cd293a42acc269c7044c0f5b2c84e88534
006588.png,threshold,Threshold,moderate,SMALL,25.042,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,37,3,d7ae873dd1d522c522f5a20642c0d724764cd36b8ab6fc29f6ad96ee66ef3544
006120.png,threshold,Threshold,moderate,MEDIUM,145.284,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,1,0,1,9,0,0f53152be2520074b0f50bdc5a92656cf91bb29c560f6d00e186f2426fc1c921
007029.png,threshold,Threshold,moderate,MEDIUM,128.704,0.218,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,33,1,867b5c419e34513308db0eb040bdb24c40fe1c82bc94c21748a7b46b7f2d02b1
006209.png,threshold,Threshold,moderate,MEDIUM,138.186,0.218,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,4,0,813ca115f57d2e6066720478e8cd43fe3b0a7fbc30c3d4c9de003c402d02d3dc
006884.png,threshold,Threshold,moderate,MEDIUM,183.404,0.6301,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,9,0,3407b3bfc311ee67c6c9bcc00702d3afa181ddc38fd0f409a0e68574a0bcaf74
006383.png,threshold,Threshold,moderate,MEDIUM,145.344,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,0,195e3cb8879b40561689b0e886a0b3d7d60bce1154d9b6517e272c193aabf015
007366.png,threshold,Threshold,moderate,MEDIUM,145.764,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,1,1,6,56,1,2e0b7f0928ae5fa8d2486cf1bac00c177c62e5515d0b796b4e623a7925e73a34
007007.png,threshold,Threshold,moderate,MEDIUM,140.959,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,9,0,4,32,3,5e6507cb6bd3266465123d8f383da8d7e47111e7c006d2a12643d2c1b997d26a
006504.png,threshold,Threshold,moderate,MEDIUM,132.322,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,9,0,4,42,0,e5404136426d9fd78a64e8404a6b61adf6598ed8beb7071a41b78c81a2709d74
007331.png,threshold,Threshold,moderate,MEDIUM,134.705,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,1,3,0,2942c8aabd011c3eba841c056cc3ac0fdc7000dd88a817aad875bee7555ef4f1
006217.png,threshold,Threshold,moderate,MEDIUM,136.287,0.5785,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,769167d0abc5f8ab3b906f74d21cca33cd2376e592fb7eee824666d3a269af7d
006025.png,threshold,Threshold,moderate,MEDIUM,137.324,0.5778,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,43,0,b2107d11e8b28f4432f96b19839a271830eb6619fdfa00c4e7adceb57161db8b
005985.png,threshold,Threshold,moderate,MEDIUM,136.705,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},2,37,2,0,4,0,7c50282776aa35f6cb38c8ab0dd3437a8ee9c7c6a422b151da5d145c55433522
006933.png,threshold,Threshold,moderate,MEDIUM,133.125,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,28,0,cebca11d9bfbf172f92bfc90af457f2bd3eee9f3da730f10e6c7c21a3a4b7d7e
006306.png,threshold,Threshold,moderate,MEDIUM,132.446,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,11,75,0,c8ce7117fa989725d0e77a82fac882b31166c9c5d1523b08825f4fca47143e4b
006309.png,threshold,Threshold,moderate,MEDIUM,132.86,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,0,51fea247eeb6e8c75ce7e9e7c6b6d2945707dbd1b453d2e610fd8806387f7d62
006583.png,threshold,Threshold,moderate,MEDIUM,131.343,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},12,124,6,1,9,0,3a92f94de6a5fa356f6b18608f756f56763a55b4953b21736665614612f5333c
006821.png,threshold,Threshold,moderate,MEDIUM,133.214,0.5577,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,52c1d62329050740f76cb1ae1a0a7dd33a16a58656d5b6310a01771d2649b00e
006615.png,threshold,Threshold,moderate,MEDIUM,131.895,0.5234,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,1,21772a8616838cbe031105721eaaad05c6857da22847315a28abd3abe2fb9dc9
006163.png,threshold,Threshold,moderate,SMALL,24.124,0.5156,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,12,61,4,67ae0fbeb9c4e0a0306304f3e5c40ae81ed9ee2ee9fb8acc95c8a9679e35fb8e
006456.png,threshold,Threshold,moderate,SMALL,24.929,0.5156,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,7,0,06a9459613938b112ba0e16c22f8dc7df6f055a31f593a115bc5f1d21c9c67ea
006667.png,threshold,Threshold,moderate,SMALL,24.106,0.5156,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,15,0,34de655575d1d01337f154ec0e2146c00d6d631ef679b9bcef8db35d999f39c9
007321.png,threshold,Threshold,moderate,SMALL,24.074,0.5248,process_isolated,2,onnx,['CPUExecutionProvider'],{},2,8,0,1,9,0,85c19734710d49763bf156ad19b0b784769d981cfe90d2e7faff79c6f4704b89
007360.png,threshold,Threshold,moderate,SMALL,24.096,0.5248,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,19,3,7dd8c43dd167387979535758698b59b0cdf2493b03374c76ab0b2c229924748e
006889.png,threshold,Threshold,moderate,SMALL,24.261,0.5248,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,37,4,b97c1e6f747d99047b287cd5fbc4b05f4be77a579c547f6349fe0dabca4d6b39
007110.png,threshold,Threshold,moderate,SMALL,24.053,0.5297,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,9,0,0,0,0,724a16530727f2582bc1556aba914cecb85b0073226cf864a60ace120f4a30e9
007451.png,threshold,Threshold,moderate,SMALL,24.163,0.5297,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,3,4,41,2,3480feeb7d33823f4b590402270ad756d944b12f661fce38434d6f3748bb29e3
007453.png,threshold,Threshold,moderate,SMALL,24.145,0.5297,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,14,2,1086475a4189a874ce963f0481d36df2d8431ad16e764e67be3e4d013f21cf3f
007389.png,threshold,Threshold,moderate,SMALL,24.065,0.5493,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,1,2,8b84669f2a01a210c1032520c73552add3ce32a5580b14ba68bf008ce99da030
006422.png,threshold,Threshold,moderate,SMALL,24.388,0.5493,process_isolated,2,onnx,['CPUExecutionProvider'],{},7,22,8,0,3,5,e53ffeaefdbe37ffad658d2cb5940acf9cfa3c021ccd85b668503f35d724153a
007033.png,threshold,Threshold,moderate,SMALL,23.969,0.5493,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,4,25,1,64b018a7e9b0d9ca9a51fd36b13bb0650f4835159b9e16cd01c8acf812e8a506
006872.png,threshold,Threshold,moderate,SMALL,24.217,0.5304,process_isolated,2,onnx,['CPUExecutionProvider'],{},3,13,3,1,9,0,6db0cf93874b07e095d97f1c9a011806e43e01c9879a61549e2f692b5d4d5141
006305.png,threshold,Threshold,moderate,SMALL,23.981,0.5304,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,19,1,4b6b49a6d71401b72b17185a58fa7347ae72edcc9b6e1d25f47662d19fd62877
006038.png,threshold,Threshold,moderate,SMALL,23.867,0.5304,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,2,2,dd2379b041337ebe9e86a615a3336c164978e6cbe98c6192b1b26921f6814df2
007323.png,threshold,Threshold,moderate,SMALL,24.428,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,37,5,54f40148141a41ed32173dd6fb2a30255f96dd9abd4559632183898996cf443b
006111.png,threshold,Threshold,moderate,SMALL,23.767,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,0,3,1d30bf20f07591df63e158f2ca9c1f5556e168054e733d8b883f835f6349ee3b
006801.png,threshold,Threshold,moderate,MEDIUM,129.209,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},7,55,6,2,20,2,b9a7ab7264c775b976dc985ba85aa3f683a3bcd2812e612349e9179154803c85
006225.png,threshold,Threshold,moderate,MEDIUM,132.154,0.507,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,28,2,6509f059a943ba9e4c76ebc85953e9f2c162979514462c5891f8be5549a211f4
006836.png,threshold,Threshold,moderate,MEDIUM,129.53,0.5336,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,22,0,e52743750616bb923a261576aa5a506d2cb5daf17f66b816e3a48bd42a7aceda
006671.png,threshold,Threshold,moderate,MEDIUM,129.251,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,3,0,1a44f829aca9a4649b844dd97cf1c69a377a8aa3958f74205a55c7c7b42810c9
006786.png,threshold,Threshold,moderate,MEDIUM,130.131,0.2177,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,4,0,f767a61b90cba6348cad6ee63b51559c571ab54f07b74baa1158e9f6da8ea839
007165.png,threshold,Threshold,moderate,MEDIUM,130.31,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,24,0,c76635f15931bf4aa2fc4b6523d58183ceaf3b2ab3a7a0a108db1d39d1b6b8df
006007.png,threshold,Threshold,moderate,MEDIUM,130.878,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,10,61,5,f0f9a353ceed4b539b6b981d59f79c60612697fe04adc001e52220f4af9c61db
007223.png,threshold,Threshold,moderate,MEDIUM,131.905,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,52,0,0,0,0,cbec62d156b989599ff855eacd4323dd46e128e5394b4ad8991dbbbce3d921d3
007018.png,threshold,Threshold,moderate,MEDIUM,133.91,0.2175,process_isolated,2,onnx,['CPUExecutionProvider'],{},4,60,2,0,0,0,aa1da35e26565a4de491b3d9ae39e60bc57481c062f49fb26601fc3b87ec491f
006408.png,threshold,Threshold,moderate,MEDIUM,133.365,0.607,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,20,4,61583c690b94f174dbc52bd1accce1763246002ddb1cec70e82aa021b28ae07b
007026.png,threshold,Threshold,moderate,MEDIUM,132.918,0.5983,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,8,68,1,647cfbd1db2e45186fcb41e9ea3cb1fb283af4bb7df522fca5c1a67665b141ef
006333.png,threshold,Threshold,moderate,SMALL,24.902,0.5986,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,2,1,2,12,1,84752120beb9e97d5001ff6ebce24bda848a1e58e43b2fb192f94a1e95846a63
006610.png,threshold,Threshold,moderate,SMALL,24.637,0.6226,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,0,0,2,ee4ab2de8a81e311d21ee520be80da9c4f4b1cc670b9001eff1d178a486faf91
007305.png,threshold,Threshold,moderate,SMALL,24.164,0.6226,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,1,d18e2abc54ec086b63cd5dc1e3240b221299cb6f39f16998a840e15643c3782d
006779.png,threshold,Threshold,moderate,SMALL,24.344,0.6226,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,5,20,5,47c6f936bbeed8faed4e759392f85d407a1fc201eb4ceb634d8f69e41ef4aeb8
006785.png,threshold,Threshold,moderate,SMALL,23.972,0.5746,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,3,4,2,9,0,d8960e8fcd82515a60bf5de35cd2e13e29e82b990ac38798786a65963d656720
006575.png,threshold,Threshold,moderate,SMALL,23.984,0.5746,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,10,0,0,0,0,9c113cda7412482f7d5937293c27cb79c03f2c88af7a948d3ccc8523e48e7934
006653.png,threshold,Threshold,moderate,SMALL,24.042,0.5746,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,9,0,0,0,0,0bea9df622722b628402693bcb49e31f61b798d4f18f45406f7ea624dfe17924
007172.png,threshold,Threshold,moderate,SMALL,26.954,0.5584,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,5,2,ac0b01f82abcb9477082fd8d21e232c4253dd31aef29efca1128a5866d4a7c49
006535.png,threshold,Threshold,moderate,SMALL,27.22,0.5584,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,7,38,2,7fc571433466fb5221abb84cfe357b4017d50423de27c420a8e7a05ffa0faf43
006000.png,threshold,Threshold,moderate,SMALL,26.761,0.218,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,10,1,a0a2c50c3c18e40dec00427e7f91d07f7d829d395cee95485d5ef6ca274ec015
007350.png,threshold,Threshold,moderate,SMALL,24.197,0.218,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,33,4,7a56d31252e29967fc40333ab162fb22d78c980989e2b0ae0827b1bc325afb81
006378.png,threshold,Threshold,moderate,MEDIUM,133.398,0.218,process_isolated,2,onnx,['CPUExecutionProvider'],{},3,15,0,2,24,0,087ac64f285de7847ed33eb6bcd054b2f08f66c9aa4156747056ff5f82ab8ac3
006832.png,threshold,Threshold,moderate,MEDIUM,145.583,0.218,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,55,0,0,0,4,ca8ed535418255f37fb5c946abc7a217dadc2f5e148b91035fe4d338a2ab6f65
006189.png,threshold,Threshold,moderate,MEDIUM,442.039,0.2182,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,9,2,6,92,6,0f911e6992ae0459582ee5b42af631643153698abd885850b1e215a85f9a14c0
006343.png,threshold,Threshold,moderate,MEDIUM,194.633,0.2188,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,8,1,0c5826cf17d07f1044439ccdb3cdfed5d6fd38b7d6a02e69842b2816ed1112ea
006089.png,threshold,Threshold,moderate,MEDIUM,201.004,0.2188,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,48,0,0,0,0,f3f0d0ad82df66324317bbd7a16bf3562837eb3b61d13418615e039b54c8ea7f
006142.png,threshold,Threshold,moderate,MEDIUM,188.372,0.2188,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,6,0,572e2a3a69c8661b29ca97b068bdb5149670bdfa46552514426d42bd9abb71ed
007394.png,threshold,Threshold,moderate,MEDIUM,182.759,0.221,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,10,0,9,83,5,141a60abb2203e84d34036b4ad7fee47977140f05ef6bf59857f97997a05578c
006860.png,threshold,Threshold,moderate,MEDIUM,167.768,0.2213,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,13,0,3cf60b27f9aeba37d2a1a6cb2e390486ea79058a24c00ccad6a1e835760ceb68
006107.png,threshold,Threshold,moderate,MEDIUM,159.071,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,5,0,2,11,0,41dcdf98b9fdd0d2efda0aa996afb0245f14d98583b96f567fe8767882e41dd6
006161.png,threshold,Threshold,moderate,MEDIUM,158.842,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,7,64,0,0e094df716bd77d6b265845ccd0de3536eae4a12390ee78c60ce76a723b7cf87
006896.png,threshold,Threshold,moderate,MEDIUM,145.945,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,9,0,4d5610b6a8bdff552287e0fb98aa1e47003198c9049105629d9bc6e835690cb2
006166.png,threshold,Threshold,moderate,MEDIUM,144.922,0.2215,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,10,0,4,46,2,a432c675b6fe3fc93e7a8803e2c4b23c52d3eb90cd9e8cace5edbad31dd6c46d
006792.png,threshold,Threshold,moderate,MEDIUM,147.006,0.2208,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,14,0,d4897610c4cfb7f13c2a3ebc3a21e1c2685a98f3d081649bcd7a69cc80f5950f
006325.png,threshold,Threshold,moderate,MEDIUM,153.668,0.2208,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,26,0,e3df7a57bc441c9d6ef4287f701c2a23d16df76cfa74540e5926b5601e1fcdc9
006750.png,threshold,Threshold,moderate,MEDIUM,181.832,0.2222,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,20,0,3,27,0,607dcd6ba374a530f4ac5822402e9bba4ea6d9c7d26f6b8c754f5541548fe8dd
007008.png,threshold,Threshold,moderate,MEDIUM,145.355,0.2233,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,12,0,649feb18374bb168a8fe3372cdd2647c5e81db0e45cf03c1caea990e85c18f3a
007294.png,threshold,Threshold,moderate,MEDIUM,145.778,0.2233,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,10,0,5,40,1,1767921ea314f1a10acd5575becab2ce774f99c2f65d0513c4d40854a60af3e8
006627.png,threshold,Threshold,moderate,MEDIUM,146.962,0.5515,process_isolated,2,onnx,['CPUExecutionProvider'],{},4,12,0,2,23,1,a668fb406ea68839c5b7805a82b677b35bf152d657ff75ae51cd4947958366ca
006474.png,threshold,Threshold,moderate,MEDIUM,145.971,0.6081,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,45,1,7,40,0,849d0843c891dbc7e0c32bd5b7b0fce9b3a0a1012d96d10c503fdaa9593e5967
007212.png,threshold,Threshold,moderate,MEDIUM,145.119,0.2233,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,17,0,1f48c1d7eca10ae5143a32ce860958cb17849c0e8e90153e17a4d43e01025268
007066.png,threshold,Threshold,moderate,MEDIUM,145.529,0.223,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,45,2,2cbc589764694adde81474b0f276f1ebbdf08b67f2f82cc99c286fce513ece77
007184.png,threshold,Threshold,moderate,MEDIUM,145.34,0.2227,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,9,0,3,25,0,fc65d7e4d55cff18dd8d41b3b444cfe50d6e9c4ae7938b88beb7e06b38ed2ae2
007141.png,threshold,Threshold,moderate,MEDIUM,151.664,0.2225,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,9,0,bef7427b13ae24dc91f3f7a52c8b0164854369331bc869730fb3e151f4d63a23
006035.png,threshold,Threshold,moderate,MEDIUM,145.987,0.6084,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,49,0,0,0,0,0390c06510b6b75d3ad46edb470ba5eb69980b59dfc6d6f6df18199033e7204c
006153.png,threshold,Threshold,moderate,MEDIUM,145.75,0.2242,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,31,3,c023aae01dd5c30f6b5517612d9fde1f606a9f3d939c01ec8beb02955a58829b
006260.png,threshold,Threshold,moderate,MEDIUM,157.227,0.2242,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,10,47,4,0734a0338604b701477991bb81800575e162b041698948352628b2d2e7d31a81
006921.png,threshold,Threshold,moderate,MEDIUM,191.422,0.2255,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,3,0,94d340aeced49b233edc25576db446659b5f7c433d7a75b5c314beb8bb5a2f69
007334.png,threshold,Threshold,moderate,MEDIUM,145.023,0.2255,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,2,9,2,ef97dfea2a8e77f33c5ee09673655c6db3e0cf0cc5d0a376d3634d939c4af641
006151.png,threshold,Threshold,moderate,MEDIUM,155.361,0.2255,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,80,0,0,0,0,c4303c7d1feab954fefef0a5d82ecbd7a7abf94fc0c1ff0625f924024f38d5e0
006146.png,threshold,Threshold,moderate,MEDIUM,156.409,0.6805,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,29,0,833c8ce35d6b7e991bc5f275a39a574527aebb9c10ebbda975ac59b6cafbc639
007298.png,threshold,Threshold,moderate,MEDIUM,152.123,0.6933,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,1,5c7a19422864d61c1ad7da2609f9112b68676c65aa2fc7951798b0e8d97d25f3
006511.png,threshold,Threshold,moderate,MEDIUM,147.098,0.5852,process_isolated,2,onnx,['CPUExecutionProvider'],{},2,9,2,3,20,1,7fd3e8acba4fbe063d74848ae3502a6c43aa06656b98fa1cefe99b6e5c974b6b
006462.png,threshold,Threshold,moderate,MEDIUM,148.935,0.2272,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,29,0,0a3a66c744ad15e37843f6cc677fdb4b238d30aac60057a5cf40fb5de806ed36
007171.png,threshold,Threshold,moderate,MEDIUM,142.98,0.2272,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,2,0,6,65,2,319d877fd36550cc977093901d2f40c4ce097806a5d557c3a934effd683d5ae6
006545.png,threshold,Threshold,moderate,MEDIUM,144.81,0.2272,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,11,3,1eb8b6c4d4904406618ea1687e66d644bf64ef1a7c3a26f13b9e3dc4899eaaab
007423.png,threshold,Threshold,moderate,MEDIUM,145.706,0.2272,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,4,26,1,6061b8c3e8449fe573edff227e0025a95283879bcb06bc50a16ff13c1f37d100
006258.png,threshold,Threshold,moderate,MEDIUM,145.162,0.64,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,24,0,0,0,0,7e5c929622aabf52eb788eaf177d1527610fdfcdbfc19b468e491eeb89db897f
006350.png,threshold,Threshold,moderate,MEDIUM,145.285,0.6518,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,24,2,17956262c6be03202e9a8f4ed4a8c1cb4a7fecc7333fbf26f90b3144db1bac8f
007399.png,threshold,Threshold,moderate,SMALL,38.342,0.5902,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,0,6e6a78225e5acd90f566cb2cd1712fd2ac40bf432befb9475d94fbbaae0795fc
006324.png,threshold,Threshold,moderate,SMALL,26.797,0.5902,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,27,0,5d363778e5af2f1d5e213f5a0cdaeb65992304fa557704ad0de2380b0f2215e4
007347.png,threshold,Threshold,moderate,SMALL,26.401,0.223,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,3,0,0,2,52e54daa0f95e290b9f309033ab97b78529c77cb116ddb380893148376844a5b
005994.png,threshold,Threshold,moderate,SMALL,26.529,0.223,process_isolated,2,onnx,['CPUExecutionProvider'],{},3,16,0,1,3,0,9e3f9d42223d03597fc187e9307f33f9efc998a33577ea61ed504ea1e80ee27b
006911.png,threshold,Threshold,moderate,MEDIUM,142.589,0.2227,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,9,0,6,37,1,03b9cd4248c756169f43db631ea54fb7846d4060a4f8ee28c3a7f309f9b5c8e2
006124.png,threshold,Threshold,moderate,MEDIUM,131.839,0.2227,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,10,0,8336b0ee0ca9e05660fc4e02c339cba23c9e5408330b1da6d3e6ac35a8b89779
007085.png,threshold,Threshold,moderate,MEDIUM,133.94,0.223,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,3,20,2,65a29d1b3a6e38834653bef2e45b74bf4b3fa6f60ca71686b16c5e5a4a1785dd
007114.png,threshold,Threshold,moderate,MEDIUM,134.132,0.5437,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,9,59,3,667a3abe3100ab2dc8840389b716959b2e95e6778ada68d8d5fac02f0771f34e
007164.png,threshold,Threshold,moderate,MEDIUM,130.903,0.5574,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,12,1,953c4f35eef0b8d0b0f4c32fb78d7520cb91b6a6ba2bd46e16080ecadf6fdbe4
007408.png,threshold,Threshold,moderate,SMALL,24.081,0.5453,process_isolated,2,onnx,['CPUExecutionProvider'],{},1,13,0,0,0,0,84fa99c79832e92bd07bb7bb2384fed329fd9d11457c69f457db9f06e44ccb4f
007346.png,threshold,Threshold,moderate,SMALL,24.38,0.5453,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,12,3,9569ac6fa3c61c7201d44856c15985046603879bd975753807be2e8b20c2084d
007339.png,threshold,Threshold,moderate,SMALL,24.41,0.5453,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,6,35,2,c4b059c51fc63f989cc1c3389ccc48bec922e5586c30a084b4aef77737b8341e
006952.png,threshold,Threshold,moderate,SMALL,24.144,0.5303,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,1,8,41,5,cc1df7cae40084dcf759d7b869e65739233b2e11468a56e485538e27a190a72f
006204.png,threshold,Threshold,moderate,SMALL,24.149,0.5303,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,2,16,0,a2fa37d8f7896640a2b9938e3316ce056a482f110227d1630bb8efdaf3b1d54c
006846.png,threshold,Threshold,moderate,SMALL,24.188,0.5303,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,5,28,2,7ea23bca929e5ad48c9993fa48a06e503408496a95faca74d5a6b8d783222817
007380.png,threshold,Threshold,moderate,SMALL,23.981,0.5108,process_isolated,2,onnx,['CPUExecutionProvider'],{},0,0,0,1,9,2,519741315f37c6485935e25b91ef592a710253670a1a5db3112afc6263636bfa
